Lat,Lon,Time Range,geartype,Vessel IDs,Apparent Fishing Hours
11.6,115.7,2024,fishing,1,0.27
21.4,123.3,2024,drifting_longlines,24,104.44
17.4,116.7,2024,pole_and_line,1,4.46
13.2,117.8,2024,drifting_longlines,1,0.2
19.9,118.9,2024,drifting_longlines,4,8.34
20.7,125.2,2024,drifting_longlines,2,2.01
21.2,121.6,2024,fishing,2,2.9
18.5,118.8,2024,pole_and_line,1,1.04
13.1,118.3,2024,drifting_longlines,1,8.46
18.9,118.8,2024,drifting_longlines,5,42.04
20.2,120.9,2024,drifting_longlines,20,51.79
20.8,122.7,2024,fishing,1,0.58
20.4,123.4,2024,drifting_longlines,8,44.29
11.1,115.2,2024,fishing,1,1.02
19.5,120.4,2024,drifting_longlines,12,53.2
14.6,120.7,2024,fishing,1,1.51
17.2,116.5,2024,fishing,1,1.27
19.9,119.3,2024,trawlers,1,12.04
11.5,116.3,2024,pole_and_line,1,3.17
21.2,122.7,2024,drifting_longlines,48,165.35
16.8,117.6,2024,drifting_longlines,3,21.71
12.4,118,2024,drifting_longlines,1,17.8
9,125.3,2024,other_purse_seines,1,6.06
17.2,116.4,2024,fishing,1,11.6
7.9,117.7,2024,inconclusive,1,4.79
19,122.9,2024,drifting_longlines,3,30.67
18.5,119,2024,pole_and_line,1,0.84
21.9,123.7,2024,drifting_longlines,17,80.17
5.7,125.2,2024,other_purse_seines,2,36.75
6.5,125.8,2024,inconclusive,1,5.08
19.5,125.3,2024,drifting_longlines,1,0.51
16.1,117.3,2024,drifting_longlines,2,23.38
6.9,127.4,2024,drifting_longlines,1,4.94
20.7,122.4,2024,drifting_longlines,14,70.51
10.9,117.8,2024,drifting_longlines,2,17.68
13.2,118.1,2024,pole_and_line,1,4.56
15.8,116.4,2024,fishing,1,8.41
15.7,116.6,2024,drifting_longlines,3,14.66
19.3,120.1,2024,drifting_longlines,2,9.88
21.2,124.6,2024,drifting_longlines,4,8.34
17.3,118.3,2024,drifting_longlines,2,24.59
19.5,123,2024,drifting_longlines,13,52.01
14.3,120.4,2024,inconclusive,1,62.65
17.6,117.2,2024,squid_jigger,3,17.18
15.3,117.2,2024,trawlers,1,0.8
19,118.3,2024,fishing,3,9.18
7.5,122,2024,inconclusive,1,0.95
20.2,123.5,2024,drifting_longlines,3,4.05
19.2,118.6,2024,drifting_longlines,4,67.12
13.6,117,2024,drifting_longlines,1,0.72
17,119.7,2024,drifting_longlines,1,0.5
16.2,117.2,2024,trawlers,1,7.77
20.4,120,2024,drifting_longlines,15,50.86
17,116.5,2024,fishing,1,3.55
13.4,123.8,2024,inconclusive,1,7.51
19.9,119.6,2024,drifting_longlines,6,14.38
20.9,122.5,2024,drifting_longlines,29,140.75
12.9,116.9,2024,fishing,1,1.5
17,116.4,2024,fishing,4,12.57
11.7,117.7,2024,fishing,1,3.28
17.5,117.2,2024,drifting_longlines,6,18
17.6,118.6,2024,drifting_longlines,2,3.96
19.6,120.8,2024,drifting_longlines,12,66.92
18.6,118.7,2024,squid_jigger,1,7.45
20.7,121,2024,drifting_longlines,6,20.72
8.6,123.2,2024,inconclusive,1,1.28
18.7,119,2024,pole_and_line,1,5.44
19.3,120.8,2024,fishing,1,3.9
18.6,119.1,2024,pole_and_line,1,12.62
16.5,119.4,2024,drifting_longlines,1,6.53
11.2,117.3,2024,drifting_longlines,1,0.51
20.1,119.2,2024,drifting_longlines,7,12.94
14,119,2024,drifting_longlines,1,1.09
12.5,116.3,2024,drifting_longlines,1,0
22,122.8,2024,drifting_longlines,18,73.35
21.1,122.2,2024,tuna_purse_seines,1,1.16
14.3,120.5,2024,inconclusive,1,3.61
19.8,122.6,2024,drifting_longlines,18,187.94
18.9,119.2,2024,fishing,2,13.04
16.8,116.9,2024,drifting_longlines,2,3.07
19,119.5,2024,fishing,3,6.98
20.3,119.1,2024,drifting_longlines,5,21.67
19.5,121.1,2024,drifting_longlines,1,1.02
10.4,124.1,2024,inconclusive,3,2.33
19.6,122.7,2024,drifting_longlines,19,158.26
17.5,119.3,2024,drifting_longlines,1,2.04
8.7,124.8,2024,other_purse_seines,1,16.17
19.4,119,2024,drifting_longlines,6,80.7
21.1,122.3,2024,fishing,1,40.1
22.1,123.1,2024,drifting_longlines,18,58.33
20.7,123.1,2024,drifting_longlines,20,87.51
18.2,117.9,2024,fishing,2,7.9
19.4,120.6,2024,fishing,1,17.71
15.6,118.4,2024,drifting_longlines,2,22.61
17,117.8,2024,drifting_longlines,1,4.76
19.1,120.2,2024,drifting_longlines,6,28.5
18.6,125.8,2024,drifting_longlines,1,1.01
21.7,124,2024,drifting_longlines,8,21.91
19.8,120.5,2024,drifting_longlines,21,88.7
19.3,121,2024,fishing,1,2.06
19,119.4,2024,fishing,1,7.19
13.3,117.6,2024,pole_and_line,1,15.34
7.5,127.8,2024,trawlers,1,5.14
16.5,116.3,2024,drifting_longlines,15,51.34
17.8,118.4,2024,fishing,1,0.5
13.1,122,2024,inconclusive,1,1.52
16.8,117.7,2024,drifting_longlines,2,9.14
8.2,116.8,2024,inconclusive,1,5.71
21.2,121.7,2024,fixed_gear,1,2.27
16.1,117,2024,drifting_longlines,4,64.7
21.2,122.6,2024,drifting_longlines,48,180.07
21,122.2,2024,fishing,1,1.2
16.6,119.5,2024,drifting_longlines,1,0.1
12.3,116.1,2024,drifting_longlines,1,15.05
20.9,122.5,2024,fishing,1,19.22
16.3,119.2,2024,drifting_longlines,1,1.03
21.9,123.6,2024,drifting_longlines,17,74.79
5.7,125.1,2024,other_purse_seines,2,9.41
18.9,118.5,2024,drifting_longlines,7,15.11
15.1,117.4,2024,drifting_longlines,1,3.46
15.6,119.2,2024,drifting_longlines,1,21.82
14.5,118.1,2024,drifting_longlines,1,0.46
13,117.4,2024,fishing,2,3.71
15.4,117.7,2024,squid_jigger,1,6.79
14.9,117,2024,drifting_longlines,1,0.82
17.3,117.4,2024,drifting_longlines,1,14.43
19.8,120.9,2024,inconclusive,1,0.22
9.7,119.3,2024,inconclusive,1,0.29
16.3,117.3,2024,drifting_longlines,3,13.52
20.3,119.9,2024,trawlers,1,1.97
19.5,119.4,2024,squid_jigger,1,3.98
20.4,124.1,2024,drifting_longlines,6,32.5
10.8,117.8,2024,drifting_longlines,1,4.17
13.5,121.3,2024,inconclusive,1,3.13
12.4,116.2,2024,drifting_longlines,1,3.23
16,116.7,2024,drifting_longlines,3,38.28
17.3,116.5,2024,pole_and_line,3,4.14
9.2,123.4,2024,fishing,1,1.33
18.4,118.1,2024,drifting_longlines,5,41.77
21.4,123,2024,drifting_longlines,38,144.83
9.2,123.5,2024,fishing,1,2.78
18.4,118.6,2024,pole_and_line,1,9.33
21.9,122.9,2024,fishing,3,13.6
21.7,122,2024,drifting_longlines,21,36.72
18.7,119.1,2024,drifting_longlines,4,42.74
12.3,118,2024,drifting_longlines,1,5.92
21.7,122.6,2024,inconclusive,1,0.97
6.7,125.8,2024,inconclusive,1,9.98
17.3,116.4,2024,pole_and_line,1,1.65
17.5,117.3,2024,squid_jigger,1,4.98
21.6,122.5,2024,inconclusive,1,1.06
20,119.6,2024,pole_and_line,1,1.33
21.4,121.8,2024,pole_and_line,1,1.01
13,120,2024,inconclusive,1,15.64
13.8,117.1,2024,pole_and_line,2,18.31
20.7,125.1,2024,drifting_longlines,2,0.74
13.2,124,2024,inconclusive,1,10.54
19.7,119.4,2024,squid_jigger,1,4.95
21.2,123.9,2024,drifting_longlines,5,14.59
6.1,124.3,2024,other_purse_seines,1,0.52
19.5,121.2,2024,drifting_longlines,1,9.45
13.6,117.9,2024,fishing,1,32.07
19.6,122.6,2024,drifting_longlines,22,96.87
20.3,119.2,2024,drifting_longlines,3,27.38
6.7,126,2024,inconclusive,1,0.32
18.5,117.9,2024,squid_jigger,3,13.32
22.1,123.2,2024,drifting_longlines,27,114.6
17,117.5,2024,drifting_longlines,3,17.88
19.8,120.8,2024,drifting_longlines,17,107.49
15.2,120,2024,inconclusive,2,6.08
21.7,124.3,2024,drifting_longlines,6,18.61
20.2,122.7,2024,fishing,1,0
17.8,118.6,2024,drifting_longlines,1,0.23
18.8,119,2024,fishing,2,3.86
17.5,119,2024,drifting_longlines,1,2.73
13.2,117.7,2024,pole_and_line,1,5.8
20.7,123.2,2024,drifting_longlines,16,93.29
21.9,122.9,2024,drifting_longlines,51,207.54
17.7,117.3,2024,squid_jigger,2,9.68
19.1,120.1,2024,drifting_longlines,2,3.07
19.4,119.3,2024,drifting_longlines,7,45.03
20.7,121.3,2024,drifting_longlines,6,5.36
19.6,120.5,2024,drifting_longlines,9,28.12
12.8,117.3,2024,drifting_longlines,1,2.6
19.3,120.2,2024,drifting_longlines,4,13.99
18.4,119.4,2024,drifting_longlines,2,23.96
21.2,124.7,2024,drifting_longlines,3,25.67
20.9,122.8,2024,drifting_longlines,33,122.46
13.1,117.5,2024,fishing,1,1.42
7.9,128.8,2024,trawlers,1,6.53
14.1,120.2,2024,drifting_longlines,1,1.63
19.2,118.7,2024,drifting_longlines,7,65.62
20.9,121.3,2024,fishing,1,1.14
19.8,119.5,2024,fishing,2,13.94
21,121.7,2024,fixed_gear,1,8.61
13.7,117.2,2024,pole_and_line,1,3.02
19.8,119.4,2024,fishing,1,2.56
19.9,119.7,2024,drifting_longlines,7,58.06
17.6,117.2,2024,pole_and_line,1,1
21.2,122.2,2024,fishing,1,0.27
18.3,117.9,2024,pole_and_line,1,10.2
17.5,117.1,2024,drifting_longlines,9,20.99
19.5,123.3,2024,drifting_longlines,3,7.86
20,120.7,2024,fishing,1,3.06
16.6,116.9,2024,drifting_longlines,3,9.96
18.7,118.4,2024,drifting_longlines,7,46.46
20.4,120.3,2024,drifting_longlines,12,40.78
18.8,118.8,2024,fishing,2,5.92
19.8,122.7,2024,drifting_longlines,18,160.43
20.1,119.1,2024,drifting_longlines,8,22.24
5.5,125.4,2024,other_purse_seines,2,22.5
20.2,123.8,2024,drifting_longlines,2,2.8
15.6,117.8,2024,drifting_longlines,1,0.52
20.5,120.5,2024,fishing,3,36.19
13.2,117,2024,drifting_longlines,1,2.02
18.4,118.6,2024,drifting_longlines,3,14.71
21.4,123.5,2024,drifting_longlines,18,48.34
13.2,123.8,2024,inconclusive,2,44.12
21.6,122.1,2024,fishing,6,29.94
15.8,117.1,2024,pole_and_line,1,2.25
14.6,116.9,2024,fishing,1,0.81
17.1,117,2024,pole_and_line,1,0.27
21.7,122,2024,fishing,2,7.71
8.9,115.3,2024,drifting_longlines,1,1.02
19.1,119.8,2024,pole_and_line,1,18.16
15.5,117,2024,fishing,2,1.56
20.4,124.6,2024,drifting_longlines,2,2.95
17.5,117.1,2024,fishing,3,15.44
17,118.4,2024,drifting_longlines,1,3
17.5,116.9,2024,drifting_longlines,9,65.03
9.1,123.5,2024,fishing,1,0.09
13,117.7,2024,pole_and_line,1,1.31
21.5,121.8,2024,fishing,3,3.94
21.7,122.9,2024,fishing,2,11.41
14.3,118.6,2024,pole_and_line,1,1.5
11.6,118.1,2024,fishing,1,10.11
6.9,125.9,2024,inconclusive,1,1
20.5,120.4,2024,fishing,2,5.32
21.7,122.5,2024,drifting_longlines,70,405.83
18.5,118.6,2024,fishing,1,2.05
16.6,117.1,2024,drifting_longlines,4,25.8
14.5,118,2024,fishing,1,7.59
16.3,118.8,2024,trawlers,1,0.22
21.4,121.6,2024,drifting_longlines,12,21.25
21.8,123,2024,set_gillnets,1,1.33
19.6,123.4,2024,drifting_longlines,3,16.68
14.3,117.9,2024,drifting_longlines,1,1.53
12,117.7,2024,drifting_longlines,1,14.58
18.2,119,2024,drifting_longlines,1,4.68
21.2,122.1,2024,drifting_longlines,1,0.24
16.8,117.2,2024,drifting_longlines,2,9.15
17.8,119.4,2024,drifting_longlines,1,1.98
8.1,116.8,2024,inconclusive,1,1.02
16.1,117.4,2024,pole_and_line,1,2.13
6.4,126,2024,inconclusive,1,0.76
16.5,116.8,2024,drifting_longlines,2,3.99
21.4,122.3,2024,set_longlines,1,11.16
9.3,114.6,2024,other_seines,1,2.55
20.3,125.7,2024,inconclusive,1,0
14.4,120.5,2024,tuna_purse_seines,1,0.59
20.9,124,2024,drifting_longlines,5,16.84
20.1,119.3,2024,trawlers,1,0.52
20.7,122.5,2024,fishing,1,2.03
8.9,114.7,2024,fishing,1,3.85
16.2,117.6,2024,pole_and_line,1,25.84
19.8,120.6,2024,fishing,1,3.9
20.4,120.7,2024,fishing,2,4.09
21.9,123.1,2024,drifting_longlines,42,178.74
18.9,118.9,2024,set_gillnets,1,1.03
21.5,123.8,2024,fishing,1,17.66
15.9,119.5,2024,tuna_purse_seines,1,1.76
18.8,119.2,2024,pole_and_line,2,3.96
11.2,117.5,2024,drifting_longlines,1,0.34
7.6,127.8,2024,trawlers,1,7.15
8.6,118.3,2024,inconclusive,1,0.32
21.9,124,2024,fishing,2,4.48
17,119.1,2024,drifting_longlines,1,1.26
17.1,116.7,2024,drifting_longlines,10,68.31
18.9,119,2024,squid_jigger,1,0.5
9.8,125.6,2024,other_purse_seines,1,3.69
8,116.8,2024,inconclusive,1,1.97
19.3,120.7,2024,drifting_longlines,9,44.83
19.6,120,2024,drifting_longlines,4,7.58
13.6,117.2,2024,pole_and_line,1,5.69
18.8,118.6,2024,squid_jigger,2,15.67
20.9,122.3,2024,drifting_longlines,9,33.09
20.4,120.8,2024,drifting_longlines,12,47.56
19.6,118.9,2024,fishing,3,11.03
6.4,125.8,2024,inconclusive,1,6.09
18.7,118.9,2024,drifting_longlines,6,26.6
16.6,116.4,2024,drifting_longlines,18,76.51
20.1,119.6,2024,drifting_longlines,5,10.8
20.2,123.3,2024,drifting_longlines,7,34.27
19.1,122.5,2024,drifting_longlines,1,0.34
9.5,123.9,2024,fishing,2,89.23
14.4,116.7,2024,drifting_longlines,1,19.18
19.9,119.2,2024,drifting_longlines,9,44.83
18.6,119.3,2024,fishing,2,18.34
17.6,118.2,2024,drifting_longlines,3,6.75
17.5,117.6,2024,drifting_longlines,3,4.01
17.6,117,2024,fishing,1,4.31
20.4,122.7,2024,drifting_longlines,19,64.95
19.9,119.4,2024,squid_jigger,2,16.74
19.8,120.3,2024,drifting_longlines,8,42.84
11.1,124.3,2024,fishing,2,2.3
17.8,118.1,2024,drifting_longlines,1,1.76
17,117.1,2024,pole_and_line,1,0.5
19.6,119.8,2024,fishing,1,10.4
22.1,123.7,2024,drifting_longlines,9,30.29
14.5,120.3,2024,inconclusive,3,8.76
20.2,121.2,2024,drifting_longlines,3,5.63
17,117,2024,drifting_longlines,4,12.6
12.5,118.6,2024,drifting_longlines,1,12.96
21.5,122,2024,fishing,2,6.08
21.2,123.4,2024,drifting_longlines,19,116.81
15.1,120,2024,inconclusive,2,50.42
13.2,118.4,2024,drifting_longlines,2,0.26
18.6,118.4,2024,fishing,5,26.98
20.3,119.7,2024,drifting_longlines,7,26.35
17.7,117.1,2024,fishing,5,33.62
15.6,117,2024,fishing,1,2.17
20.6,120.6,2024,fishing,2,1.05
21.5,121.7,2024,set_longlines,1,1.04
19.7,118.8,2024,drifting_longlines,4,6.86
15.1,116.6,2024,drifting_longlines,1,4.45
18.6,118.5,2024,fishing,3,23.73
14,117.7,2024,drifting_longlines,1,0.29
19,123.2,2024,drifting_longlines,2,27.16
19.1,120.6,2024,drifting_longlines,3,14.77
14.5,120.7,2024,tuna_purse_seines,1,0.73
17,120.2,2024,fishing,1,1.48
18.2,119.1,2024,trollers,1,6.56
19.4,119.8,2024,drifting_longlines,9,46.52
16.9,116.9,2024,squid_jigger,1,9.11
21.5,122.9,2024,fishing,1,0.88
13.1,117.7,2024,pole_and_line,1,12.64
16.6,116.3,2024,fishing,3,13.1
9.5,114.1,2024,fishing,2,3.69
13.2,120,2024,inconclusive,1,1.04
17.5,119.5,2024,drifting_longlines,1,1.69
20.7,123.7,2024,drifting_longlines,3,12.15
17.3,116.6,2024,drifting_longlines,10,47.17
19.3,122.8,2024,drifting_longlines,8,40.6
18.7,118.6,2024,fishing,1,6.64
21.2,122.9,2024,pole_and_line,1,8.34
19.8,119.7,2024,pole_and_line,1,0.25
21.4,124.3,2024,drifting_longlines,1,17.46
10.2,123.9,2024,inconclusive,2,8.49
9.6,120.4,2024,inconclusive,1,11.79
19.3,123.3,2024,drifting_longlines,2,0.14
17.3,117.1,2024,drifting_longlines,5,32.54
17.5,118,2024,drifting_longlines,1,2.24
12.8,118.2,2024,drifting_longlines,1,0.6
18.9,119.5,2024,fishing,3,41.41
13.3,118.5,2024,pole_and_line,1,9.76
17.2,117.9,2024,trawlers,1,3.74
21.9,123.9,2024,drifting_longlines,10,74.42
21.3,122.4,2024,pole_and_line,1,1.13
18.2,117.7,2024,fishing,1,9.69
19,122.7,2024,drifting_longlines,5,16.79
14.9,116.5,2024,pole_and_line,3,31.94
19.7,119.3,2024,drifting_longlines,10,16.32
17.6,117.8,2024,drifting_longlines,1,1
19.5,120.2,2024,drifting_longlines,6,18.59
19.6,123.6,2024,drifting_longlines,2,26.96
14.9,116.4,2024,pole_and_line,1,1.32
21.4,121.4,2024,drifting_longlines,3,6.31
7.8,128.1,2024,trawlers,1,5.29
21.3,122.5,2024,pole_and_line,1,1.66
13.3,118.4,2024,pole_and_line,2,17.32
21.2,122.9,2024,drifting_longlines,36,166.77
12.4,116.2,2024,fishing,1,0.8
20,119.8,2024,drifting_longlines,10,69.92
17,116.5,2024,drifting_longlines,15,74.12
12.8,117,2024,pole_and_line,1,0.18
20.2,120.7,2024,drifting_longlines,18,63.48
18.9,119.4,2024,fishing,5,54.58
10.2,123.9,2024,other_purse_seines,1,1.26
16.7,116.7,2024,pole_and_line,1,3.91
6,125.3,2024,tuna_purse_seines,1,1.17
20.4,123.2,2024,drifting_longlines,6,45.59
17.8,117.6,2024,fishing,1,0.72
9.6,120.5,2024,inconclusive,1,10.86
14,117.8,2024,squid_jigger,1,1.06
19.9,119.9,2024,fishing,1,1.18
20.7,125.4,2024,drifting_longlines,2,2.5
18.7,119.1,2024,set_gillnets,1,31.72
13.7,121,2024,fishing,1,35.69
19.8,123.7,2024,drifting_longlines,4,17.65
19.1,123,2024,drifting_longlines,3,32.3
16.9,116.5,2024,fishing,1,6.65
20.2,122.8,2024,drifting_longlines,14,14.73
19.5,120.1,2024,fishing,1,1.13
16.6,117.9,2024,drifting_longlines,1,4.75
18.7,119.4,2024,drifting_longlines,3,11.11
18.9,118.3,2024,fishing,4,14.54
20.4,121.3,2024,drifting_longlines,3,5.68
15.2,116.5,2024,drifting_longlines,3,11.68
14.6,120.8,2024,other_purse_seines,1,0.99
13.5,118.1,2024,fishing,1,6.78
18.5,118.2,2024,trollers,1,16.04
20.9,123.8,2024,drifting_longlines,5,21.35
6.9,122.1,2024,inconclusive,1,6.28
18.6,118,2024,squid_jigger,1,0.6
18.2,117.9,2024,drifting_longlines,6,26.34
14.3,119,2024,drifting_longlines,1,2.35
18.4,118.4,2024,drifting_longlines,6,15.25
16.9,116.4,2024,fishing,1,15.84
19.9,119,2024,fishing,2,7.13
17.1,117.2,2024,drifting_longlines,3,6.22
19.2,119.7,2024,drifting_longlines,10,43.32
17.9,117.8,2024,fishing,2,2.86
22,123.5,2024,drifting_longlines,19,84.94
12.9,118.1,2024,drifting_longlines,1,2.32
18.7,118.1,2024,squid_jigger,1,1.98
17.8,117.5,2024,drifting_longlines,4,6.79
7.2,127.7,2024,trawlers,1,6.34
11.1,117.7,2024,pole_and_line,1,5.75
18.9,119.5,2024,drifting_longlines,2,9.13
16.4,116.5,2024,pole_and_line,3,13.1
21.9,122.6,2024,drifting_longlines,38,102.5
15.7,118.1,2024,fishing,2,8.3
19.1,120.4,2024,drifting_longlines,5,48.48
19.6,120,2024,fishing,1,0.35
15.1,116.4,2024,drifting_longlines,2,10.96
9.6,114.5,2024,drifting_longlines,1,0.27
18.4,118.3,2024,pole_and_line,2,13.52
15.7,117.7,2024,drifting_longlines,2,27.3
16.3,117.1,2024,pole_and_line,1,14.45
20.9,125.5,2024,drifting_longlines,1,0
15.5,117.5,2024,squid_jigger,1,0.26
19.7,120.1,2024,fishing,1,3.88
19.4,119,2024,pole_and_line,1,1.01
14.6,120.9,2024,fishing,1,1.41
10.4,127.8,2024,pole_and_line,1,9.46
20.2,124.5,2024,drifting_longlines,1,5.84
13.9,117.7,2024,fishing,1,0.5
21.8,123.3,2024,fishing,1,0.65
16.5,117.3,2024,drifting_longlines,2,0.79
16.8,116.7,2024,drifting_longlines,5,15.02
20.8,122.9,2024,fishing,1,1.8
21.2,123.6,2024,drifting_longlines,13,32.4
13.1,117.1,2024,drifting_longlines,1,1.81
18.2,118.5,2024,drifting_longlines,4,14.32
16.4,116.4,2024,pole_and_line,3,3.56
19.6,122.9,2024,drifting_longlines,11,72.11
18.5,118.1,2024,squid_jigger,1,19.76
16.6,116.6,2024,drifting_longlines,6,31.12
18.7,118.1,2024,drifting_longlines,2,3.63
17.4,116.9,2024,pole_and_line,1,3.48
21.7,123,2024,drifting_longlines,48,207.95
9.5,120.4,2024,inconclusive,1,0.67
21.8,122.4,2024,fishing,2,1.99
21.1,122.4,2024,tuna_purse_seines,1,0.82
12.2,124.1,2024,inconclusive,1,2.78
20.1,119.4,2024,drifting_longlines,6,33.75
14.5,117,2024,drifting_longlines,1,1.14
20.7,124.1,2024,drifting_longlines,1,0.69
15.9,117.4,2024,pole_and_line,1,1.35
5.6,125.1,2024,tuna_purse_seines,1,0.6
12.7,117.3,2024,squid_jigger,1,8.4
18,117.7,2024,fishing,2,2.66
21.1,122.4,2024,set_longlines,1,0.88
17.5,117.4,2024,drifting_longlines,3,5.49
21.9,123.1,2024,fishing,1,7.75
17,119.9,2024,drifting_longlines,1,4.26
20.4,125.1,2024,drifting_longlines,2,0.99
8.9,114.8,2024,drifting_longlines,1,2.79
16.3,116.3,2024,drifting_longlines,5,11.12
21.1,121.2,2024,fishing,3,8.16
21.8,122.5,2024,fishing,2,22.17
21.4,122,2024,drifting_longlines,48,139.99
18.4,119.1,2024,drifting_longlines,1,14.02
9.8,125.4,2024,other_purse_seines,1,0.97
9.5,120.5,2024,inconclusive,1,14.77
15.2,118.6,2024,fishing,1,6.75
12.4,117.2,2024,drifting_longlines,1,1.14
21.2,121.5,2024,drifting_longlines,10,31
7.9,116.8,2024,inconclusive,1,1.23
12.9,118.7,2024,fishing,1,5.06
15.6,116.3,2024,drifting_longlines,1,6.82
13.9,119.8,2024,set_longlines,1,14.68
16.5,116.7,2024,pole_and_line,1,7.96
21.3,122.7,2024,fishing,4,6.75
20.2,122.3,2024,drifting_longlines,1,12.03
19.8,123.2,2024,drifting_longlines,5,13.77
19.7,119.9,2024,fishing,1,11.94
16.6,116.6,2024,fishing,3,11.57
8.7,119.8,2024,fishing,1,13.98
10.6,123.5,2024,inconclusive,1,1.86
18.7,119.9,2024,drifting_longlines,1,8.09
16.6,117.4,2024,drifting_longlines,2,31.49
15.5,118.1,2024,fishing,1,0.79
19.5,122.8,2024,drifting_longlines,20,83.47
18.7,118.3,2024,fishing,5,89.08
17.6,119.2,2024,drifting_longlines,1,0.92
17.9,117.6,2024,squid_jigger,1,1.1
5.6,124.9,2024,tuna_purse_seines,2,1.67
8.1,118.1,2024,inconclusive,1,0.77
11.6,117.9,2024,fishing,1,1.02
9.1,115.2,2024,drifting_longlines,2,0.78
16.7,116.5,2024,fishing,2,10.13
21.6,121.9,2024,fishing,7,39.75
7.5,127.8,2024,drifting_longlines,1,0.71
19.6,119.1,2024,fishing,1,2.92
14.5,120.6,2024,inconclusive,1,0.12
16.7,116.4,2024,fishing,4,25.96
17,118.1,2024,drifting_longlines,1,3.13
19.2,119.2,2024,drifting_longlines,10,43.45
17.1,117.7,2024,drifting_longlines,1,11.46
22,123,2024,drifting_longlines,49,249.18
19,120.3,2024,drifting_longlines,2,5.25
21.1,122.8,2024,pole_and_line,1,2.04
17.7,117.8,2024,fishing,1,2.15
16,116.4,2024,pole_and_line,1,28.16
20.9,123.3,2024,drifting_longlines,16,75.35
13.3,118.7,2024,fishing,1,0.79
19.7,119,2024,fishing,1,0.43
19.6,121,2024,drifting_longlines,4,15.58
20.7,120.8,2024,drifting_longlines,5,12.2
14.2,120.3,2024,drifting_longlines,1,1.21
18.8,119.3,2024,set_gillnets,1,0.81
19.4,118.8,2024,drifting_longlines,5,38.75
18.7,119.5,2024,fishing,1,4.26
16.4,116.3,2024,trawlers,1,11.83
10.1,123.9,2024,inconclusive,1,1.78
17.1,119.8,2024,drifting_longlines,1,1.02
12.9,116.4,2024,pole_and_line,1,1.83
14,116.7,2024,drifting_longlines,1,0
17,116.9,2024,pole_and_line,1,2.7
21.9,123.4,2024,drifting_longlines,22,87.18
20.9,121.2,2024,drifting_longlines,9,14.28
19.8,123.4,2024,fishing,1,0.74
21.4,124.8,2024,drifting_longlines,2,9.31
20.7,122.7,2024,drifting_longlines,21,62.48
20,119.5,2024,trawlers,1,19.82
17.5,118.5,2024,drifting_longlines,2,5.12
18.6,119.6,2024,fishing,1,6.33
8.6,114.9,2024,fishing,1,2.05
17.3,117.6,2024,drifting_longlines,2,15.97
20,119.4,2024,trawlers,1,12.36
19.8,121.3,2024,drifting_longlines,1,1.74
20,119.3,2024,drifting_longlines,7,18.41
20.2,120.2,2024,drifting_longlines,8,28.16
19.7,118.8,2024,fishing,2,8.26
21.5,123.1,2024,fishing,1,1.14
16.9,117.1,2024,squid_jigger,1,4.78
20.4,123.7,2024,drifting_longlines,2,0.97
21.4,121.9,2024,drifting_longlines,36,48.5
18.8,118.3,2024,squid_jigger,2,11.08
7,125.7,2024,inconclusive,1,1.34
9.7,120.5,2024,inconclusive,1,11.17
17.6,117.3,2024,drifting_longlines,5,9.8
19.7,119.8,2024,drifting_longlines,11,45.1
14.3,117.6,2024,drifting_longlines,1,1.03
19.6,123.1,2024,drifting_longlines,5,35.32
19.5,120.7,2024,drifting_longlines,14,45.49
19,118.8,2024,pole_and_line,1,2.91
21.2,122.4,2024,drifting_longlines,42,116.81
18.7,119.4,2024,fishing,1,7.31
20.7,124.6,2024,drifting_longlines,1,0.25
18.5,119.5,2024,fishing,1,14.53
12.1,124.1,2024,inconclusive,1,1.08
19.4,119.2,2024,fishing,3,11.73
10.3,115.2,2024,drifting_longlines,1,0.55
10.1,120.8,2024,inconclusive,1,4.4
15,124.8,2024,drifting_longlines,1,15.37
14.8,116.8,2024,drifting_longlines,1,1.97
18.7,118.6,2024,drifting_longlines,7,29.01
15.8,116.9,2024,pole_and_line,1,0.5
21.7,123.5,2024,drifting_longlines,31,116.59
20.1,119.9,2024,drifting_longlines,15,74.58
21.4,122.5,2024,drifting_longlines,68,433.48
18.4,119.6,2024,drifting_longlines,1,1.6
21.3,123,2024,set_longlines,1,1.1
10.9,118.1,2024,drifting_longlines,1,2.94
7.7,116.9,2024,inconclusive,1,29.92
21.7,123.1,2024,fishing,1,1
16,117.2,2024,drifting_longlines,1,6.98
12.4,117.7,2024,drifting_longlines,1,4.24
19.5,118.8,2024,fishing,4,9.5
8.9,114.3,2024,drifting_longlines,1,1.02
21.6,123,2024,fishing,2,7.54
21.4,122.6,2024,set_longlines,1,9.08
20.4,125.6,2024,drifting_longlines,1,0.96
18.5,119.4,2024,fishing,1,12.35
